,Server,Latency,Jitter,Download,Upload,Packet Loss
Mon Jun 28 10:54:01,Airtel Broadband - Chennai,60.97,31.80,2.68,1.81,
Mon Jun 28 10:56:01,ACT Fibernet - Chennai,55.79,5.95,6.38,1.60,0.0
Mon Jun 28 10:58:01,TataSky Broadband Private Limited - Chennai,71.93,19.26,4.93,0.88,0.4
Mon Jun 28 11:00:01,ACT Fibernet - Chennai,234.29,116.74,1.39,0.80,0.0
Mon Jun 28 11:02:01,Sri Vari Network Private Limited - Chennai,163.74,49.88,1.06,0.99,
Mon Jun 28 11:04:01,TataSky Broadband Private Limited - Chennai,73.78,6.51,7.62,1.19,0.0
Mon Jun 28 11:06:01,Airtel Broadband - Chennai,54.13,7.63,0.84,0.69,
Mon Jun 28 11:08:01,ACT Fibernet - Chennai,54.51,107.35,1.21,1.68,0.0
Mon Jun 28 11:10:01,Shyam Spectra - Chennai,64.70,7.56,7.31,1.41,0.0
Mon Jun 28 11:12:01,Airtel Broadband - Chennai,61.41,149.37,4.62,1.55,
Mon Jun 28 11:14:01,Airtel Broadband - Chennai,97.96,17.72,2.42,1.52,
Mon Jun 28 11:16:01,Sri Vari Network Private Limited - Chennai,45.34,19.32,9.65,1.95,
Mon Jun 28 11:18:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,82.96,72.48,4.46,1.04,
Mon Jun 28 11:20:01,Airconnect Fibernet - Chennai,274.73,38.24,1.18,1.04,1.3
Mon Jun 28 11:22:01,Airtel Broadband - Chennai,53.29,21.69,4.44,1.99,
Mon Jun 28 11:24:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,56.93,14.15,6.10,1.50,
Mon Jun 28 11:26:01,Airconnect Fibernet - Chennai,144.54,66.74,5.17,0.96,1.3
Mon Jun 28 11:28:01,Airconnect Fibernet - Chennai,88.18,51.22,2.93,0.69,1.3
Mon Jun 28 11:30:01,Airconnect Fibernet - Chennai,156.19,3.47,5.67,0.61,8.4
Mon Jun 28 11:32:01,Airconnect Fibernet - Chennai,68.94,18.54,3.18,0.78,0.4
Mon Jun 28 11:34:01,TataSky Broadband Private Limited - Chennai,160.69,64.33,2.07,0.73,0.0
Mon Jun 28 11:36:01,Airtel Broadband - Chennai,52.38,65.11,4.25,0.62,
Mon Jun 28 11:38:01,ACT Fibernet - Chennai,63.37,26.24,7.15,0.70,0.0
Mon Jun 28 11:40:02,Airconnect Fibernet - Chennai,39.56,24.32,2.94,0.66,0.4
Mon Jun 28 11:42:01,Airconnect Fibernet - Chennai,39.78,24.51,4.37,0.60,0.0
Mon Jun 28 11:44:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,54.84,12.39,5.63,0.76,
Mon Jun 28 11:46:01,Airconnect Fibernet - Chennai,67.21,9.99,3.06,0.89,1.3
Mon Jun 28 11:48:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.82,89.50,6.10,0.89,
Mon Jun 28 11:50:01,TataSky Broadband Private Limited - Chennai,40.03,18.61,4.30,0.95,0.0
Mon Jun 28 11:52:01,Airgenie - Chennai,53.57,12.17,2.93,1.68,
Mon Jun 28 11:54:01,Sri Vari Network Private Limited - Chennai,40.06,16.54,4.59,1.40,
Mon Jun 28 11:56:01,Airconnect Fibernet - Chennai,41.05,136.05,6.97,1.72,0.3
Mon Jun 28 11:58:01,Airgenie - Chennai,41.08,10.46,5.89,1.09,
Mon Jun 28 12:00:02,Airconnect Fibernet - Chennai,55.81,11.13,6.42,0.77,1.0
Mon Jun 28 12:02:01,Airgenie - Chennai,57.71,19.06,1.68,1.20,
Mon Jun 28 12:04:01,Sri Vari Network Private Limited - Chennai,53.95,14.60,5.60,0.76,
Mon Jun 28 12:06:01,Airtel Broadband - Chennai,40.12,18.60,6.21,1.03,
Mon Jun 28 12:08:01,Sri Vari Network Private Limited - Chennai,55.50,9.81,8.13,0.90,
Mon Jun 28 12:10:01,Airconnect Fibernet - Chennai,39.42,22.47,3.71,1.02,0.7
Mon Jun 28 12:12:01,ACT Fibernet - Chennai,54.40,12.56,0.89,0.83,0.0
Mon Jun 28 12:14:01,TataSky Broadband Private Limited - Chennai,55.97,4.03,1.21,1.43,0.0
Mon Jun 28 12:16:01,Shyam Spectra - Chennai,,,,,
Mon Jun 28 12:18:01,Sri Vari Network Private Limited - Chennai,40.15,20.28,2.19,1.02,
Mon Jun 28 12:20:01,Airgenie - Chennai,75.03,38.48,2.40,0.49,
Mon Jun 28 12:22:01,Shyam Spectra - Chennai,157.58,130.43,0.72,1.21,10.0
Mon Jun 28 12:24:01,TataSky Broadband Private Limited - Chennai,47.69,19.75,2.71,2.43,0.0
Mon Jun 28 12:26:01,TataSky Broadband Private Limited - Chennai,54.23,12.21,4.10,1.75,0.0
Mon Jun 28 12:28:01,Airtel Broadband - Chennai,49.06,10.81,7.74,2.03,
Mon Jun 28 12:30:02,Shyam Spectra - Chennai,61.88,42.38,4.62,2.24,0.0
Mon Jun 28 12:32:01,ACT Fibernet - Chennai,278.71,109.50,3.67,1.36,0.0
Mon Jun 28 12:34:01,ACT Fibernet - Chennai,78.74,2.05,3.22,1.15,0.0
Mon Jun 28 12:36:01,Airtel Broadband - Chennai,42.92,12.59,1.67,1.47,
Mon Jun 28 12:38:01,Sri Vari Network Private Limited - Chennai,159.44,1.73,4.01,1.78,
Mon Jun 28 12:40:01,ACT Fibernet - Chennai,54.59,12.26,5.88,1.46,0.0
Mon Jun 28 12:42:01,TataSky Broadband Private Limited - Chennai,41.51,20.14,2.36,1.85,0.0
Mon Jun 28 12:44:01,Shyam Spectra - Chennai,65.65,6.07,2.87,1.26,0.0
Mon Jun 28 12:46:01,Airtel Broadband - Chennai,40.76,10.23,5.00,1.42,
Mon Jun 28 12:48:01,Airgenie - Chennai,40.38,14.20,6.35,0.85,
Mon Jun 28 12:50:01,Airgenie - Chennai,38.57,13.41,4.38,1.22,
Mon Jun 28 12:52:01,Airgenie - Chennai,46.67,14.17,5.61,1.11,
Mon Jun 28 12:54:01,Sri Vari Network Private Limited - Chennai,160.09,80.04,2.48,1.26,
Mon Jun 28 12:56:01,Sri Vari Network Private Limited - Chennai,48.74,18.61,6.17,1.23,
Mon Jun 28 12:58:01,Airgenie - Chennai,39.78,19.23,4.96,1.92,
Mon Jun 28 13:00:01,Airconnect Fibernet - Chennai,47.22,9.92,4.11,2.08,0.0
Mon Jun 28 13:02:01,Airconnect Fibernet - Chennai,40.74,28.82,7.50,1.74,0.4
Mon Jun 28 13:04:01,Airconnect Fibernet - Chennai,180.93,93.54,1.26,2.07,0.0
Mon Jun 28 13:06:01,Airconnect Fibernet - Chennai,38.69,21.31,4.58,1.62,0.0
Mon Jun 28 13:08:01,Airtel Broadband - Chennai,56.58,20.17,5.75,1.17,
Mon Jun 28 13:10:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,56.24,11.81,6.15,1.43,
Mon Jun 28 13:12:01,Vi India - Chennai,148.06,9.43,4.14,1.52,4.0
Mon Jun 28 13:14:01,TataSky Broadband Private Limited - Chennai,71.78,4.44,7.30,1.13,0.0
Mon Jun 28 13:16:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,53.27,9.04,4.04,1.07,
Mon Jun 28 13:18:01,Airconnect Fibernet - Chennai,45.52,9.90,3.89,1.28,0.0
Mon Jun 28 13:20:01,Airconnect Fibernet - Chennai,56.66,10.76,2.50,1.08,0.4
Mon Jun 28 13:22:01,Airtel Broadband - Chennai,40.72,18.26,2.60,0.95,
Mon Jun 28 13:24:01,Airtel Broadband - Chennai,44.53,14.21,3.48,1.16,
Mon Jun 28 13:26:01,TataSky Broadband Private Limited - Chennai,54.98,13.01,1.70,1.01,0.0
Mon Jun 28 13:28:01,Airgenie - Chennai,158.14,37.88,1.92,1.26,
Mon Jun 28 13:30:01,Airconnect Fibernet - Chennai,79.11,48.31,5.04,0.94,0.4
Mon Jun 28 13:32:01,TataSky Broadband Private Limited - Chennai,79.39,22.07,2.39,0.08,24.2
Mon Jun 28 13:34:01,Sri Vari Network Private Limited - Chennai,39.92,29.04,2.00,1.87,
Mon Jun 28 13:36:01,Sri Vari Network Private Limited - Chennai,40.40,20.26,6.59,2.61,
Mon Jun 28 13:38:01,TataSky Broadband Private Limited - Chennai,39.75,34.65,4.82,2.68,0.0
Mon Jun 28 13:40:01,Airtel Broadband - Chennai,40.87,26.10,2.83,2.42,
Mon Jun 28 13:42:01,Airconnect Fibernet - Chennai,39.47,21.46,2.51,1.69,0.4
Mon Jun 28 13:44:01,Airtel Broadband - Chennai,37.79,21.76,2.43,1.70,
Mon Jun 28 13:46:01,Airgenie - Chennai,40.13,25.87,3.58,1.86,
Mon Jun 28 13:48:01,Airtel Broadband - Chennai,39.96,10.95,3.84,1.75,
Mon Jun 28 13:50:01,Airgenie - Chennai,77.68,1.99,4.73,1.32,
Mon Jun 28 13:52:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,54.57,9.19,5.34,1.43,
Mon Jun 28 13:54:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.64,16.12,8.46,1.77,
Mon Jun 28 13:56:01,TataSky Broadband Private Limited - Chennai,47.25,36.28,6.29,2.26,0.0
Mon Jun 28 13:58:01,ACT Fibernet - Chennai,40.03,25.64,5.23,0.99,0.0
Mon Jun 28 14:00:01,Shyam Spectra - Chennai,39.05,25.61,7.93,1.57,0.0
Mon Jun 28 14:02:01,Airconnect Fibernet - Chennai,72.82,7.05,3.99,1.38,0.7
Mon Jun 28 14:04:01,Airtel Broadband - Chennai,78.58,21.69,8.82,1.66,
Mon Jun 28 14:06:01,Airconnect Fibernet - Chennai,45.18,11.40,2.90,2.04,0.7
Mon Jun 28 14:08:01,Shyam Spectra - Chennai,45.16,17.59,11.03,2.56,0.0
Mon Jun 28 14:10:01,TataSky Broadband Private Limited - Chennai,56.66,9.19,10.63,3.26,0.0
Mon Jun 28 14:12:01,Airconnect Fibernet - Chennai,40.16,30.28,7.24,3.27,0.0
Mon Jun 28 14:14:01,Airconnect Fibernet - Chennai,45.33,9.77,7.16,2.58,1.0
Mon Jun 28 14:16:01,TataSky Broadband Private Limited - Chennai,38.99,17.51,5.98,3.08,0.0
Mon Jun 28 14:18:01,Shyam Spectra - Chennai,40.74,29.25,3.93,2.76,0.0
Mon Jun 28 14:20:01,Airgenie - Chennai,158.76,7.35,5.31,2.45,
Mon Jun 28 14:22:01,ACT Fibernet - Chennai,55.88,7.69,6.35,2.69,0.0
Mon Jun 28 14:24:01,TataSky Broadband Private Limited - Chennai,38.25,30.00,7.13,2.29,0.0
Mon Jun 28 14:26:01,Shyam Spectra - Chennai,40.07,20.74,2.90,0.85,0.0
Mon Jun 28 14:28:01,Airgenie - Chennai,77.91,1.80,3.91,1.15,
Mon Jun 28 14:30:01,Airconnect Fibernet - Chennai,41.50,27.41,8.65,1.28,2.5
Mon Jun 28 14:32:01,ACT Fibernet - Chennai,44.08,18.53,6.13,1.31,0.0
Mon Jun 28 14:34:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,78.21,2.14,10.06,1.54,
Mon Jun 28 14:36:02,Sri Vari Network Private Limited - Chennai,59.91,6.35,6.20,0.96,
Mon Jun 28 14:38:01,Shyam Spectra - Chennai,53.90,10.11,6.71,1.04,0.3
Mon Jun 28 14:40:01,Airgenie - Chennai,38.93,32.93,6.12,1.69,
Mon Jun 28 14:42:01,ACT Fibernet - Chennai,55.51,7.80,2.21,2.15,0.0
Mon Jun 28 14:44:01,Airconnect Fibernet - Chennai,77.92,5.05,2.91,2.56,0.7
Mon Jun 28 14:46:01,Airconnect Fibernet - Chennai,47.27,13.66,2.56,3.06,0.0
Mon Jun 28 14:48:01,Airtel Broadband - Chennai,57.22,2.96,8.58,4.06,
Mon Jun 28 14:50:01,Sri Vari Network Private Limited - Chennai,43.85,20.37,5.79,3.48,
Mon Jun 28 14:52:01,Airtel Broadband - Chennai,55.18,7.57,7.36,2.02,
Mon Jun 28 14:54:01,Vi India - Chennai,149.73,13.22,5.78,1.67,3.4
Mon Jun 28 14:56:01,Sri Vari Network Private Limited - Chennai,70.08,7.77,0.83,2.08,
Mon Jun 28 14:58:01,Airgenie - Chennai,39.01,19.00,4.50,1.94,
Mon Jun 28 15:00:01,Airtel Broadband - Chennai,59.02,6.69,7.75,1.58,
Mon Jun 28 15:02:01,Airconnect Fibernet - Chennai,40.05,14.05,6.20,1.98,0.0
Mon Jun 28 15:04:01,ACT Fibernet - Chennai,49.77,17.54,7.75,1.92,0.0
Mon Jun 28 15:06:01,TataSky Broadband Private Limited - Chennai,38.08,15.24,5.46,1.08,0.0
Mon Jun 28 15:08:01,Airtel Broadband - Chennai,41.08,36.46,3.41,2.67,
Mon Jun 28 15:10:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,39.46,11.64,6.59,2.50,
Mon Jun 28 15:12:01,Airconnect Fibernet - Chennai,52.59,14.69,3.81,2.55,0.0
Mon Jun 28 15:14:01,TataSky Broadband Private Limited - Chennai,56.92,10.01,6.69,2.61,0.0
Mon Jun 28 15:16:01,Airgenie - Chennai,43.33,23.27,6.22,1.81,
Mon Jun 28 15:18:01,Airconnect Fibernet - Chennai,40.11,45.98,7.57,1.77,1.3
Mon Jun 28 15:20:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.91,20.69,4.65,1.23,
Mon Jun 28 15:22:01,TataSky Broadband Private Limited - Chennai,56.26,6.94,3.99,1.99,0.0
Mon Jun 28 15:24:01,Airgenie - Chennai,63.96,23.33,5.83,2.02,
Mon Jun 28 15:26:01,Shyam Spectra - Chennai,40.65,20.26,6.00,1.44,0.0
Mon Jun 28 15:28:01,Airtel Broadband - Chennai,57.21,12.76,6.25,1.74,
Mon Jun 28 15:30:01,Shyam Spectra - Chennai,62.18,4.65,8.66,1.53,0.5
Mon Jun 28 15:32:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,78.23,1.86,3.35,2.03,
Mon Jun 28 15:34:01,Sri Vari Network Private Limited - Chennai,40.76,50.13,7.05,1.74,
Mon Jun 28 15:36:01,Airtel Broadband - Chennai,48.71,15.91,3.43,1.74,
Mon Jun 28 15:38:01,Jio - Chennai,76.29,2.36,6.75,1.48,
Mon Jun 28 15:40:01,Sri Vari Network Private Limited - Chennai,323.72,127.64,1.73,1.30,
Mon Jun 28 15:42:01,Vi India - Chennai,78.50,11.81,8.90,1.47,0.0
Mon Jun 28 15:44:01,Airconnect Fibernet - Chennai,57.16,91.24,5.99,1.38,1.0
Mon Jun 28 15:46:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,66.47,201.01,8.19,1.46,
Mon Jun 28 15:48:01,Airconnect Fibernet - Chennai,54.76,10.49,5.82,1.38,0.3
Mon Jun 28 15:50:01,Airtel Broadband - Chennai,73.04,5.74,8.40,1.92,
Mon Jun 28 15:52:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,44.86,15.07,7.74,2.39,
Mon Jun 28 15:54:01,Airtel Broadband - Chennai,39.63,15.43,7.98,3.94,
Mon Jun 28 15:56:01,Airtel Broadband - Chennai,41.26,21.50,10.54,2.31,
Mon Jun 28 15:58:01,Airconnect Fibernet - Chennai,39.82,27.54,10.16,2.73,0.7
Mon Jun 28 16:00:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,52.60,15.56,4.02,2.68,
Mon Jun 28 16:02:01,Airtel Broadband - Chennai,40.15,23.56,8.36,2.75,
Mon Jun 28 16:04:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,39.35,20.98,5.51,2.54,
Mon Jun 28 16:06:01,Airconnect Fibernet - Chennai,56.35,13.12,4.73,2.75,1.2
Mon Jun 28 16:08:01,Airgenie - Chennai,41.03,44.90,6.26,2.69,
Mon Jun 28 16:10:01,Sri Vari Network Private Limited - Chennai,40.28,29.41,7.26,2.54,
Mon Jun 28 16:12:01,Shyam Spectra - Chennai,54.32,10.49,5.78,2.54,0.0
Mon Jun 28 16:14:01,Sri Vari Network Private Limited - Chennai,46.86,11.63,6.94,2.65,
Mon Jun 28 16:16:01,Airtel Broadband - Chennai,40.54,19.41,5.88,2.38,
Mon Jun 28 16:18:01,Airtel Broadband - Chennai,39.75,10.54,5.09,2.34,
Mon Jun 28 16:20:01,Airtel Broadband - Chennai,52.49,20.33,4.97,2.72,
Mon Jun 28 16:22:01,Shyam Spectra - Chennai,40.34,19.08,8.27,2.61,0.0
Mon Jun 28 16:24:01,Jio - Chennai,77.85,10.81,6.22,2.52,
Mon Jun 28 16:26:01,Airtel Broadband - Chennai,39.56,16.86,8.19,3.33,
Mon Jun 28 16:28:01,Pulse Telesystems - Chennai,39.76,16.40,7.60,2.63,0.0
Mon Jun 28 16:30:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.01,13.93,10.52,2.22,
Mon Jun 28 16:32:01,Airtel Broadband - Chennai,40.40,20.49,9.27,2.24,
Mon Jun 28 16:34:01,ACT Fibernet - Chennai,40.48,26.08,8.82,2.97,0.0
Mon Jun 28 16:36:01,Jio - Chennai,65.00,5.34,4.63,3.48,
Mon Jun 28 16:38:01,TataSky Broadband Private Limited - Chennai,42.59,22.67,6.30,1.42,0.0
Mon Jun 28 16:40:01,ACT Fibernet - Chennai,55.49,24.23,9.29,1.57,0.0
Mon Jun 28 16:42:01,Sri Vari Network Private Limited - Chennai,54.03,11.82,8.29,1.42,
Mon Jun 28 16:44:01,Airtel Broadband - Chennai,54.02,15.69,6.58,1.48,
Mon Jun 28 16:46:01,Airtel Broadband - Chennai,40.72,25.22,3.88,1.47,
Mon Jun 28 16:48:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.79,17.06,7.59,2.79,
Mon Jun 28 16:50:01,Shyam Spectra - Chennai,57.40,8.76,4.73,3.06,0.0
Mon Jun 28 16:52:01,Pulse Telesystems - Chennai,43.08,22.34,8.27,2.75,0.0
Mon Jun 28 16:54:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.19,28.46,8.61,2.93,
Mon Jun 28 16:56:01,Airgenie - Chennai,41.59,23.70,9.74,2.65,
Mon Jun 28 16:58:01,Jio - Chennai,40.23,12.02,4.82,2.73,
Mon Jun 28 17:00:01,Airgenie - Chennai,39.16,18.35,6.07,1.70,
Mon Jun 28 17:02:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,46.38,17.69,6.94,2.69,
Mon Jun 28 17:04:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.49,20.70,5.46,2.81,
Mon Jun 28 17:06:01,Airgenie - Chennai,41.27,19.86,5.20,2.60,
Mon Jun 28 17:08:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.98,30.76,5.30,2.59,
Mon Jun 28 17:10:01,TataSky Broadband Private Limited - Chennai,158.87,1.21,6.64,2.31,1.0
Mon Jun 28 17:12:01,Airtel Broadband - Chennai,40.08,11.77,3.70,2.03,
Mon Jun 28 17:14:01,Airtel Broadband - Chennai,39.86,19.54,4.67,2.37,
Mon Jun 28 17:16:01,Sri Vari Network Private Limited - Chennai,53.92,82.84,5.67,1.77,
Mon Jun 28 17:18:01,Airgenie - Chennai,47.24,19.44,1.29,2.10,
Mon Jun 28 17:20:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,55.97,12.65,3.67,3.23,
Mon Jun 28 17:22:01,TataSky Broadband Private Limited - Chennai,39.36,25.24,5.85,2.47,0.0
Mon Jun 28 17:24:01,Shyam Spectra - Chennai,235.29,77.98,1.70,0.57,0.0
Mon Jun 28 17:26:01,Jio - Chennai,335.08,178.68,0.67,1.92,
Mon Jun 28 17:28:01,Shyam Spectra - Chennai,39.20,19.10,6.88,2.96,0.6
Mon Jun 28 17:30:01,ACT Fibernet - Chennai,51.24,16.86,2.43,1.84,0.0
Mon Jun 28 17:32:01,Sri Vari Network Private Limited - Chennai,38.18,22.34,2.24,1.66,
Mon Jun 28 17:34:01,TataSky Broadband Private Limited - Chennai,55.20,17.23,4.89,0.97,0.0
Mon Jun 28 17:36:01,TataSky Broadband Private Limited - Chennai,55.15,13.27,3.92,0.78,0.0
Mon Jun 28 17:38:01,Airtel Broadband - Chennai,36.78,27.87,5.78,1.22,
Mon Jun 28 17:40:01,Airtel Broadband - Chennai,77.95,2.35,9.70,1.09,
Mon Jun 28 17:42:02,ACT Fibernet - Chennai,74.40,5.33,5.62,1.41,0.0
Mon Jun 28 17:44:01,Shyam Spectra - Chennai,54.67,8.31,9.21,1.23,0.3
Mon Jun 28 17:46:01,Airgenie - Chennai,48.53,24.02,6.11,1.19,
Mon Jun 28 17:48:01,Shyam Spectra - Chennai,40.38,70.31,8.98,1.40,0.0
Mon Jun 28 17:50:01,Sri Vari Network Private Limited - Chennai,42.04,33.52,4.44,1.41,
Mon Jun 28 17:52:01,TataSky Broadband Private Limited - Chennai,77.83,2.43,5.30,1.16,0.0
Mon Jun 28 17:54:01,Jio - Chennai,43.14,21.08,3.50,1.30,
Mon Jun 28 17:56:01,Shyam Spectra - Chennai,42.19,27.29,4.55,1.14,0.0
Mon Jun 28 17:58:01,TataSky Broadband Private Limited - Chennai,74.56,5.50,7.08,1.37,0.0
Mon Jun 28 18:00:01,Pulse Telesystems - Chennai,160.74,44.44,5.36,0.86,5.2
Mon Jun 28 18:02:01,Sri Vari Network Private Limited - Chennai,78.36,1.21,10.82,1.39,
Mon Jun 28 18:04:01,Airtel Broadband - Chennai,79.07,1.09,6.24,1.26,
Mon Jun 28 18:06:01,Airgenie - Chennai,38.76,11.41,4.00,1.00,
Mon Jun 28 18:08:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.50,21.11,9.61,1.61,
Mon Jun 28 18:10:01,TataSky Broadband Private Limited - Chennai,78.87,1.26,9.38,1.95,0.0
Mon Jun 28 18:12:01,ACT Fibernet - Chennai,51.32,13.19,7.05,1.86,0.0
Mon Jun 28 18:14:01,Airtel Broadband - Chennai,41.40,21.27,7.44,2.20,
Mon Jun 28 18:16:01,TataSky Broadband Private Limited - Chennai,159.62,0.41,6.51,1.08,2.7
Mon Jun 28 18:18:01,Airtel Broadband - Chennai,42.00,22.86,10.89,1.81,
Mon Jun 28 18:20:01,Shyam Spectra - Chennai,51.11,16.91,10.45,0.82,0.0
Mon Jun 28 18:22:01,TataSky Broadband Private Limited - Chennai,39.22,20.91,7.73,0.86,0.0
Mon Jun 28 18:24:01,ACT Fibernet - Chennai,75.39,3.71,7.12,0.89,0.0
Mon Jun 28 18:26:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.65,30.38,9.20,0.98,
Mon Jun 28 18:28:01,Airgenie - Chennai,59.81,6.95,9.35,1.50,
Mon Jun 28 18:30:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.42,21.22,10.13,1.00,
Mon Jun 28 18:32:01,ACT Fibernet - Chennai,40.10,20.29,11.54,1.28,0.3
Mon Jun 28 18:34:01,Airtel Broadband - Chennai,41.38,25.17,9.11,1.58,
Mon Jun 28 18:36:01,TataSky Broadband Private Limited - Chennai,38.44,44.70,8.88,1.46,0.0
Mon Jun 28 18:38:01,Airtel Broadband - Chennai,78.69,1.55,5.71,1.19,
Mon Jun 28 18:40:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.85,20.16,12.01,1.26,
Mon Jun 28 18:42:01,TataSky Broadband Private Limited - Chennai,62.85,5.90,8.05,1.39,0.0
Mon Jun 28 18:44:01,ACT Fibernet - Chennai,39.98,8.06,9.76,1.50,1.0
Mon Jun 28 18:46:01,Airtel Broadband - Chennai,77.74,1.57,8.53,1.35,
Mon Jun 28 18:48:01,TataSky Broadband Private Limited - Chennai,39.11,21.68,8.64,1.27,0.0
Mon Jun 28 18:50:01,Shyam Spectra - Chennai,154.11,2.94,5.69,1.21,9.0
Mon Jun 28 18:52:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,54.08,9.95,8.15,1.47,
Mon Jun 28 18:54:01,Shyam Spectra - Chennai,40.79,21.01,10.54,1.36,0.0
Mon Jun 28 18:56:01,Jio - Chennai,42.53,19.54,6.97,1.30,
Mon Jun 28 18:58:01,Shyam Spectra - Chennai,77.37,3.02,11.17,1.08,0.0
Mon Jun 28 19:00:01,Airtel Broadband - Chennai,53.71,12.62,7.26,1.28,
Mon Jun 28 19:02:01,Shyam Spectra - Chennai,40.15,20.32,4.55,1.26,0.0
Mon Jun 28 19:04:01,Airtel Broadband - Chennai,39.92,26.14,4.11,1.25,
Mon Jun 28 19:06:01,Shyam Spectra - Chennai,55.00,18.50,4.54,1.20,0.0
Mon Jun 28 19:08:01,Airgenie - Chennai,72.66,7.75,4.09,1.05,
Mon Jun 28 19:10:01,TataSky Broadband Private Limited - Chennai,41.79,22.80,5.74,1.24,0.0
Mon Jun 28 19:12:01,Shyam Spectra - Chennai,77.04,2.31,6.32,1.51,0.0
Mon Jun 28 19:14:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,39.99,23.04,1.70,2.09,
Mon Jun 28 19:16:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,38.31,31.33,3.85,1.62,
Mon Jun 28 19:18:01,ACT Fibernet - Chennai,39.30,30.65,3.26,2.05,0.0
Mon Jun 28 19:20:01,Sri Vari Network Private Limited - Chennai,41.34,19.12,4.68,2.65,
Mon Jun 28 19:22:01,Airtel Broadband - Chennai,37.79,31.81,2.02,2.67,
Mon Jun 28 19:24:01,Shyam Spectra - Chennai,38.84,32.72,4.56,2.88,0.0
Mon Jun 28 19:26:01,Airtel Broadband - Chennai,41.69,8.22,4.88,2.95,
Mon Jun 28 19:28:01,Airgenie - Chennai,47.06,12.80,4.15,2.57,
Mon Jun 28 19:30:01,Pulse Telesystems - Chennai,58.96,5.26,4.58,2.68,0.0
Mon Jun 28 19:32:01,Airgenie - Chennai,38.94,21.01,5.16,2.20,
Mon Jun 28 19:34:01,Airtel Broadband - Chennai,40.11,29.66,3.37,2.48,
Mon Jun 28 19:36:01,Airgenie - Chennai,41.29,20.63,4.41,2.41,
Mon Jun 28 19:38:01,TataSky Broadband Private Limited - Chennai,41.47,24.76,8.08,2.98,0.0
Mon Jun 28 19:40:01,Airtel Broadband - Chennai,154.50,4.24,1.52,3.07,
Mon Jun 28 19:42:01,Pulse Telesystems - Chennai,40.09,20.71,5.27,2.96,0.0
Mon Jun 28 19:44:01,Airtel Broadband - Chennai,42.08,22.81,5.61,3.08,
Mon Jun 28 19:46:01,Sri Vari Network Private Limited - Chennai,39.70,26.84,4.97,2.96,
Mon Jun 28 19:48:01,Airtel Broadband - Chennai,39.20,25.81,4.07,2.71,
Mon Jun 28 19:50:01,Airgenie - Chennai,39.57,20.03,3.23,2.88,
Mon Jun 28 19:52:01,Sri Vari Network Private Limited - Chennai,40.15,20.56,1.21,2.58,
Mon Jun 28 19:54:02,ACT Fibernet - Chennai,38.92,31.16,6.90,2.13,0.0
Mon Jun 28 19:56:01,Airgenie - Chennai,158.91,1.24,2.43,2.51,
Mon Jun 28 19:58:01,ACT Fibernet - Chennai,40.03,20.27,6.24,2.27,0.0
Mon Jun 28 20:00:01,Airgenie - Chennai,47.25,20.91,4.76,2.10,
Mon Jun 28 20:02:01,TataSky Broadband Private Limited - Chennai,57.09,7.52,1.67,2.21,0.0
Mon Jun 28 20:04:01,Airgenie - Chennai,79.10,1.01,1.02,1.47,
Mon Jun 28 20:06:01,Sri Vari Network Private Limited - Chennai,78.07,2.26,4.08,1.74,
Mon Jun 28 20:08:01,Pulse Telesystems - Chennai,39.89,12.13,5.53,2.11,0.0
Mon Jun 28 20:10:01,Airtel Broadband - Chennai,39.99,20.35,1.02,2.17,
Mon Jun 28 20:12:01,Jio - Chennai,42.18,18.77,2.03,2.28,
Mon Jun 28 20:14:01,Airtel Broadband - Chennai,40.53,28.28,3.13,3.23,
